Str,PlotID,Lng,Lat,KMSq,nCol,nNest,nAct
ND,cn.0y,-67.58950702252862,45.594780319069194,15.314582219709278,0,0,0
ND,co.0y,-67.47410647704179,45.57991526098416,25.64485363486934,0,0,0
ND,c1.0x,-70.21698330122602,46.26147270256223,40.76574988523638,0,0,0
ND,c2.0x,-70.12616185895578,46.248830330548564,100.00000000001907,0,0,0
ND,c3.0x,-70.00157947769642,46.22452952939353,100.0000000000534,0,0,0
ND,c4.0x,-69.87708868633429,46.20011669136121,100.00000000001907,0,0,0
ND,c5.0x,-69.75268981069114,46.17559195927851,99.99999999998093,0,0,0
ND,c6.0x,-69.62838317484763,46.15095547626805,100.00000000005723,0,0,0
ND,c7.0x,-69.50416910114158,46.12620738574332,100.00000000001907,0,0,0
ND,c8.0x,-69.38004791016598,46.10134783140365,99.99999999998093,0,0,0
ND,c9.0x,-69.25601992076682,46.07637695722997,100.00000000001907,0,0,0
ND,ca.0x,-69.13208545004146,46.05129490747969,100.00000000005723,0,0,0
ND,cb.0x,-69.00824481333694,46.02610182668197,100.00000000001907,0,0,0
ND,cc.0x,-68.88449832424831,46.000797859633124,99.99999999998093,0,0,0
ND,cd.0x,-68.76084629461675,45.97538315139182,100.00000000001907,0,0,0
ND,ce.0x,-68.6372890345282,45.949857847274465,100.0000000000534,0,0,0
ND,cf.0x,-68.51382685231202,45.92422209285014,100.00000000001907,0,0,0
ND,cg.0x,-68.3904600545395,45.89847603393658,99.99999999998093,0,0,0
ND,ch.0x,-68.26718894602236,45.87261981659483,100.00000000001907,0,0,0
ND,ci.0x,-68.14401382981166,45.84665358712482,100.00000000005723,0,0,0
ND,cj.0x,-68.02093500719663,45.820577492060806,100.00000000001907,0,0,0
ND,ck.0x,-67.89795277770357,45.794391678166704,99.99999999998093,0,0,0
ND,cl.0x,-67.81809843591964,45.77059777257678,31.859296843933524,0,0,0
ND,c1.0w,-70.1743668131512,46.33670993199539,16.419127513929723,0,0,0
ND,c2.0w,-70.09007482075003,46.33431264158335,97.0409271920029,0,0,0
ND,c3.0w,-69.9665877048341,46.31133635097106,100.00000000001907,0,0,0
ND,c4.0w,-69.84194657675697,46.2868853430934,99.99999999998093,0,0,0
ND,c5.0w,-69.71739771678529,46.26232231637119,99.9999999999466,0,0,0
ND,c6.0w,-69.59294144988267,46.23764741475561,100.00000000001526,0,0,0
ND,c7.0w,-69.46857809925939,46.21286078248906,99.99999999998474,0,0,0
ND,c8.0w,-69.34430798637041,46.18796256410043,99.99999999994277,0,0,0
ND,c9.0w,-69.2201314309133,46.1629529044001,99.99999999998093,0,0,0
ND,ca.0w,-69.09604875082654,46.13783194847517,100.00000000001907,0,0,0
ND,cb.0w,-68.97206026228793,46.112599841685,99.99999999998093,0,0,0
ND,cc.0w,-68.84816627971267,46.08725672965608,99.99999999994277,0,0,0
ND,cd.0w,-68.72436711575187,46.0618027582773,99.99999999998093,0,0,0
ND,ce.0w,-68.60066308129095,46.036238073695515,100.00000000001907,0,0,0
ND,cf.0w,-68.47705448544833,46.01056282231042,99.99999999998093,0,0,0
ND,cg.0w,-68.35354163557395,45.98477715077007,99.9999999999466,0,0,0
ND,ch.0w,-68.23012483724787,45.958881205966044,99.99999999998093,0,0,0
ND,ci.0w,-68.10680439427914,45.93287513502879,100.00000000001907,0,0,0
ND,cj.0w,-67.98358060870459,45.906759085322996,99.99999999998093,0,0,0
ND,ck.0w,-67.86203588632651,45.88052191814963,97.47359693685078,0,0,0
ND,cl.0w,-67.7908228197794,45.84470133190507,13.311485595548332,0,0,0
ND,c2.0v,-70.03651354246405,46.41403901713125,62.81055851378226,0,0,0
ND,c3.0v,-69.9315039902899,46.39815621149933,100.0000000000534,0,0,0
ND,c4.0v,-69.80671219878235,46.37366685058631,100.00000000001907,0,0,0
ND,c5.0v,-69.68201302951812,46.34906534564978,99.99999999998093,0,0,0
ND,c6.0v,-69.55740680834579,46.324351841475526,100.00000000005723,0,0,0
ND,c7.0v,-69.43289385935006,46.299526483140944,100.00000000001907,0,0,0
ND,c8.0v,-69.30847450484977,46.27458941600996,99.99999999998093,2,0,0
ND,c9.0v,-69.18414906539589,46.24954078572844,100.00000000001907,0,0,0
ND,ca.0v,-69.05991785976977,46.22438073821944,100.00000000005723,0,0,0
ND,cb.0v,-68.93578120498154,46.19910941967792,100.00000000001907,0,0,0
ND,cc.0v,-68.81173941626832,46.17372697656647,99.99999999998093,0,0,0
ND,cd.0v,-68.68779280709258,46.148233555610176,100.00000000001907,0,0,0
ND,ce.0v,-68.56394168914066,46.12262930379213,100.0000000000534,0,0,0
ND,cf.0v,-68.44018637232146,46.096914368348266,100.00000000001907,0,0,0
ND,cg.0v,-68.31652716476493,46.07108889676298,99.99999999998093,0,0,0
ND,ch.0v,-68.19296437282067,46.045153036764134,100.00000000001907,0,0,0
ND,ci.0v,-68.06949830105685,46.01910693631827,100.00000000005723,0,0,0
ND,cj.0v,-67.94612925225908,45.99295074362624,100.00000000001907,0,0,0
ND,ck.0v,-67.83279095925758,45.96508050818204,84.5637264424796,0,0,0
ND,cl.0v,-67.76520744585599,45.9181156880816,4.355039350183487,0,0,0
ND,c2.0u,-69.99652880213799,46.50592549294045,60.94771581093121,0,0,0
ND,c3.0u,-69.89632798081966,46.484989378114285,100.00000000001907,0,0,0
ND,c4.0u,-69.77138519827078,46.46046147975023,99.99999999998093,0,0,0
ND,c5.0u,-69.64653539386504,46.4358213117985,99.9999999999466,0,0,0
ND,c6.0u,-69.52177889433798,46.41106901988565,100.00000000001526,0,0,0
ND,c7.0u,-69.3971160246507,46.38620474992975,99.99999999998474,0,0,0
ND,c8.0u,-69.2725471079878,46.36122864813599,99.99999999994277,0,0,0
ND,c9.0u,-69.14807246575545,46.33614086099175,99.99999999998093,0,0,0
ND,ca.0u,-69.02369241757961,46.3109415352615,100.00000000001907,0,0,0
ND,cb.0u,-68.8994072813044,46.28563081798217,99.99999999998093,0,0,0
ND,cc.0u,-68.77521737299048,46.2602088564582,99.99999999994277,0,0,0
ND,cd.0u,-68.65112300691315,46.23467579825682,99.99999999998093,0,0,0
ND,ce.0u,-68.52712449556118,46.20903179120303,100.00000000001907,0,0,0
ND,cf.0u,-68.40322214963527,46.18327698337501,99.99999999998093,0,0,0
ND,cg.0u,-68.2794162780467,46.15741152309929,99.9999999999466,0,0,0
ND,ch.0u,-68.15570718791587,46.13143555894575,99.99999999998093,0,0,0
ND,ci.0u,-68.03209518457126,46.105349239723104,100.00000000001907,0,0,0
ND,cj.0u,-67.9085805715483,46.079152714473835,99.99999999998093,0,0,0
ND,ck.0u,-67.81598113812532,46.05471368349308,51.55387036819458,0,0,0
ND,c2.0t,-69.96932455020645,46.59445390782095,73.63546017280197,0,0,0
ND,c3.0t,-69.86105932141943,46.571836119544095,100.0000000000534,0,0,0
ND,c4.0t,-69.73596521932069,46.5472694980753,100.00000000001907,0,0,0
ND,c5.0t,-69.61096445303747,46.52259048106935,99.99999999998093,0,0,0
ND,c6.0t,-69.48605735019432,46.497799214999155,100.00000000005723,0,0,0
ND,c7.0t,-69.3612442366306,46.47289584662984,100.00000000001907,0,0,0
ND,c8.0t,-69.23652543639861,46.4478805230138,99.99999999998093,0,0,0
ND,c9.0t,-69.11190127176148,46.422753391485685,100.00000000001907,0,0,0
ND,ca.0t,-68.98737206319153,46.39751459965766,100.00000000005723,0,0,0
ND,cb.0t,-68.86293812936856,46.37216429541438,100.00000000001907,0,0,0
ND,cc.0t,-68.73859978717823,46.346702626908225,99.99999999998093,0,0,0
ND,cd.0t,-68.61435735171034,46.321129742554355,100.00000000001907,0,0,0
ND,ce.0t,-68.4902111362574,46.29544579102575,100.0000000000534,0,0,0
ND,cf.0t,-68.36616145231335,46.26965092124874,100.00000000001907,0,0,0
ND,cg.0t,-68.24220860957205,46.24374528239776,99.99999999998093,0,0,0
ND,ch.0t,-68.11835291592594,46.21772902389076,100.00000000001907,0,0,0
ND,ci.0t,-67.99459467746497,46.191602295384136,100.00000000005723,0,0,0
ND,cj.0t,-67.87093419847547,46.165365246768296,100.00000000001907,0,0,0
ND,ck.0t,-67.79874614787023,46.13819232035828,20.606119586711884,0,0,0
ND,c2.0s,-69.94083799053297,46.68084546497976,83.37474170874118,0,0,0
ND,c3.0s,-69.82569765531471,46.65869670612731,100.00000000001907,0,0,0
ND,c4.0s,-69.70045190425793,46.63409117465023,99.99999999998093,0,0,0
ND,c5.0s,-69.57529984847227,46.60937312130029,99.9999999999466,0,0,0
ND,c6.0s,-69.4502418164733,46.584542693403144,100.00000000001526,0,0,0
ND,c7.0s,-69.32527813498062,46.559600038577095,99.99999999998474,0,0,0
ND,c8.0s,-69.20040912891608,46.53454530472761,99.99999999994277,0,0,0
ND,c9.0s,-69.07563512140155,46.50937864004288,99.99999999998093,0,0,0
ND,ca.0s,-68.95095643375741,46.484100192988656,100.00000000001907,0,0,0
ND,cb.0s,-68.8263733855008,46.45871011230351,99.99999999998093,0,0,0
ND,cc.0s,-68.701886294344,46.43320854699354,99.99999999994277,0,0,0
ND,cd.0s,-68.57749547619271,46.40759564632793,99.99999999998093,0,0,0
ND,ce.0s,-68.45320124514471,46.381871559833755,100.00000000001907,0,0,0
ND,cf.0s,-68.32900391348848,46.35603643729125,99.99999999998093,0,0,0
ND,cg.0s,-68.20490379170174,46.330090428728816,99.9999999999466,0,0,0
ND,ch.0s,-68.08090118845023,46.30403368441819,99.99999999998093,0,0,0
ND,ci.0s,-67.95699641058644,46.27786635486971,100.00000000001907,0,0,0
ND,cj.0s,-67.8405226788324,46.250566848655986,89.01108826589393,0,0,0
ND,ck.0s,-67.78603883297419,46.19961790663908,0.425480114787996,0,0,0
ND,c2.0r,-69.89198734405534,46.760887609681454,57.75709201437759,0,0,0
ND,c3.0r,-69.79024262394987,46.74557140983224,100.0000000000534,0,0,0
ND,c4.0r,-69.6648448936251,46.720926780180285,100.00000000001907,0,0,0
ND,c5.0r,-69.53954121982103,46.69616950193361,99.99999999998093,0,0,0
ND,c6.0r,-69.41433193194626,46.671299723276654,100.00000000005723,0,0,0
ND,c7.0r,-69.28921735760261,46.64631759268679,100.00000000001907,0,0,0
ND,c8.0r,-69.16419782258326,46.62122325892887,99.99999999998093,0,0,0
ND,c9.0r,-69.03927365087067,46.59601687105067,100.00000000001907,0,0,0
ND,ca.0r,-68.91444516463493,46.57069857837774,100.00000000005723,0,0,0
ND,cb.0r,-68.7897126842322,46.54526853050842,100.00000000001907,0,0,0
ND,cc.0r,-68.66507652820292,46.51972687730887,99.99999999998093,0,0,0
ND,cd.0r,-68.54053701327021,46.49407376890813,100.00000000001907,0,0,0
ND,ce.0r,-68.41609445433849,46.46830935569348,100.0000000000534,0,0,0
ND,cf.0r,-68.29174916449213,46.44243378830504,100.00000000001907,0,0,0
ND,cg.0r,-68.16750145499402,46.41644721763119,99.99999999998093,0,0,0
ND,ch.0r,-68.04335163528435,46.39034979480356,100.00000000001907,0,0,0
ND,ci.0r,-67.91930001297932,46.3641416711922,100.00000000005723,0,0,0
ND,cj.0r,-67.82227393196285,46.33926658374301,57.88163595776558,0,0,0
ND,c2.0q,-69.83922010819194,46.8379217795546,23.895743192020415,0,0,0
ND,c3.0q,-69.75469386697739,46.83246050427565,100.00000000001907,0,0,0
ND,c4.0q,-69.62914382617082,46.80777658700721,99.99999999998093,0,0,0
ND,c5.0q,-69.50368820493937,46.782979894035265,99.9999999999466,0,0,0
ND,c6.0q,-69.37832733358664,46.758070574409544,100.00000000001526,0,0,0
ND,c7.0q,-69.2530615405986,46.73304877747242,99.99999999998474,0,0,0
ND,c8.0q,-69.12789115264162,46.70791465285456,99.99999999994277,0,0,0
ND,c9.0q,-69.00281649456052,46.682668350469505,99.99999999998093,0,0,0
ND,ca.0q,-68.87783788937683,46.657310020508525,100.00000000001907,0,0,0
ND,cb.0q,-68.75295565828732,46.63183981343606,99.99999999998093,0,0,0
ND,cc.0q,-68.62817012066216,46.60625787998424,99.99999999994277,0,0,0
ND,cd.0q,-68.50348159404335,46.58056437114843,99.99999999998093,0,0,0
ND,ce.0q,-68.37889039414335,46.55475943818179,100.00000000001907,0,0,0
ND,cf.0q,-68.25439683484376,46.52884323259059,99.99999999998093,0,0,0
ND,cg.0q,-68.13000122819392,46.50281590612927,99.9999999999466,0,0,0
ND,ch.0q,-68.00570388440961,46.47667761079538,99.99999999998093,2,6,4
ND,ci.0q,-67.88150511187189,46.45042849882464,100.00000000001907,0,0,0
ND,cj.0q,-67.80494621056057,46.4247560585845,26.31978745469284,0,0,0
ND,c2.0p,-69.80021305648071,46.8947508448818,0.716335657162189,0,0,0
ND,c3.0p,-69.71388416652815,46.915708644259695,89.31805871257592,0,0,0
ND,c4.0p,-69.59334833883884,46.89464086912773,100.00000000001907,0,0,0
ND,c5.0p,-69.46774043987598,46.86980457031354,99.99999999998093,0,0,0
ND,c6.0p,-69.34222765655905,46.84485551822108,100.00000000005723,0,0,0
ND,c7.0p,-69.21681031825997,46.819793863064476,100.00000000001907,0,0,0
ND,c8.0p,-69.09148875252022,46.794619755346,99.99999999998093,0,0,0
ND,c9.0p,-68.96626328504873,46.76933334585111,100.00000000001907,0,0,0
ND,ca.0p,-68.84113423972016,46.74393478564338,100.00000000005723,0,0,0
ND,cb.0p,-68.71610193857347,46.71842422605916,100.00000000001907,0,0,0
ND,cc.0p,-68.59116670181011,46.692801818703145,99.99999999998093,0,0,0
ND,cd.0p,-68.46632884779245,46.667067715442805,100.00000000001907,0,0,0
ND,ce.0p,-68.3415886930424,46.641222068403586,100.0000000000534,0,0,0
ND,cf.0p,-68.21694655224009,46.615265029963965,100.00000000001907,0,0,0
ND,cg.0p,-68.09240273822253,46.589196752750446,99.99999999998093,0,0,0
ND,ch.0p,-67.96795756198226,46.56301738963257,100.00000000001907,2,0,0
ND,ci.0p,-67.84842866859576,46.53577352870651,92.99818944751918,0,0,0
ND,cj.0p,-67.79188230966182,46.48907611657483,1.759523647742271,0,0,0
ND,c3.0o,-69.65835035434218,46.996216138767814,55.210849517834426,0,0,0
ND,c4.0o,-69.55745806675715,46.9815199022133,99.99999999998093,0,0,0
ND,c5.0o,-69.4316975588619,46.95664380513846,99.9999999999466,0,0,0
ND,c6.0o,-69.30603253420841,46.93165482777971,100.00000000001526,0,0,0
ND,c7.0o,-69.18046332305664,46.906553121229095,99.99999999998474,0,0,0
ND,c8.0o,-69.0549902538249,46.8813388368671,99.99999999994277,0,0,0
ND,c9.0o,-68.92961365308796,46.85601212635731,99.99999999998093,0,0,0
ND,ca.0o,-68.80433384557536,46.83057314164166,100.00000000001907,0,0,0
ND,cb.0o,-68.67915115416983,46.80502203493506,99.99999999998093,0,0,0
ND,cc.0o,-68.55406589990564,46.77935895872058,99.99999999994277,0,0,0
ND,cd.0o,-68.42907840196696,46.753584065744136,99.99999999998093,0,0,0
ND,ce.0o,-68.3041889776865,46.72769750900976,100.00000000001907,0,0,0
ND,cf.0o,-68.1793979425443,46.70169944177422,99.99999999998093,0,0,0
ND,cg.0o,-68.05470561016622,46.67559001754225,99.9999999999466,0,0,0
ND,ch.0o,-67.93011229232279,46.649369390061594,99.99999999998093,0,0,0
ND,ci.0o,-67.82933075749446,46.62411468735204,63.12332785177231,0,0,0
ND,c3.0n,-69.60587103302548,47.069630986674106,18.618629083732603,0,0,0
ND,c4.0n,-69.52147264322706,47.068413963629695,100,0,0,0
ND,c5.0n,-69.39555919429941,47.04349787456106,99.99999999996186,0,0,0
ND,c6.0n,-69.26974159804917,47.01846877782161,100.00000000003814,0,0,0
ND,c7.0n,-69.14402018562609,46.99332682538755,100,0,0,0
ND,c8.0n,-69.01839528632725,46.9680721695239,99.99999999996186,0,0,0
ND,c9.0n,-68.892867227595,46.942704962778805,100,0,0,0
ND,ca.0n,-68.76743633501539,46.917225357978786,100.00000000003814,0,0,0
ND,cb.0n,-68.64210293231655,46.891633508223634,100,0,0,0
ND,cc.0n,-68.51686734136707,46.86592956688117,99.99999999996186,0,0,0
ND,cd.0n,-68.39172988217439,46.840113687582054,100,0,0,0
ND,ce.0n,-68.26669087288337,46.81418602421497,100.00000000003814,0,0,0
ND,cf.0n,-68.1417506297752,46.788146730921355,100,0,0,0
ND,cg.0n,-68.01690946726589,46.76199596209052,99.99999999996186,0,0,0
ND,ch.0n,-67.89216769790504,46.735733872354395,100,0,0,0
ND,ci.0n,-67.81178823800592,46.71080875458708,31.43129137555313,4,6,2
ND,c3.0m,-69.5665031736292,47.124557415469,0.001256114408284,0,0,0
ND,c4.0m,-69.47625078538847,47.15005545108112,82.0581520136032,0,0,0
ND,c5.0m,-69.35932497675097,47.130367056333874,99.99999999998093,0,0,0
ND,c6.0m,-69.23335447775389,47.10529764477104,100.00000000005723,0,0,0
ND,c7.0m,-69.10748053476222,47.08011525063577,100.00000000001907,0,0,0
ND,c8.0m,-68.98170347795359,47.05482002708379,99.99999999998093,0,0,0
ND,c9.0m,-68.8560236356397,47.02941212755432,100.00000000001907,0,0,0
ND,ca.0m,-68.73044133426471,47.003891705765085,100.00000000005723,0,0,0
ND,cb.0m,-68.60495689840377,46.97825891570674,100.00000000001907,0,0,0
ND,cc.0m,-68.4795706507613,46.95251391163838,99.99999999998093,0,0,0
ND,cd.0m,-68.3542829121694,46.92665684808169,100.00000000001907,0,0,0
ND,ce.0m,-68.22909400158652,46.90068787981645,100.0000000000534,0,0,0
ND,cf.0m,-68.10400423609623,46.87460716187497,100.00000000001907,0,0,0
ND,cg.0m,-67.97901393090586,46.84841484953728,99.99999999998093,0,0,0
ND,ch.0m,-67.85703863517567,46.821394399605126,95.90705025463772,0,0,0
ND,ci.0m,-67.79805727845293,46.778522068439315,3.832204644701004,0,0,0
ND,c4.0l,-69.41953089917916,47.23090067288493,47.69062886783409,0,0,0
ND,c5.0l,-69.32299453492826,47.217251629930225,99.9999999999466,0,0,0
ND,c6.0l,-69.1968708011425,47.192141706759784,100.00000000001526,0,0,0
ND,c7.0l,-69.07084399740444,47.166918673763625,99.99999999998474,0,0,0
ND,c8.0l,-68.94491471007738,47.14158247460561,99.99944320094954,0,0,0
ND,c9.0l,-68.8190825024339,47.11613389479014,99.99999999998093,0,0,0
ND,ca.0l,-68.69334846768818,47.090572457764644,100.00000000001907,0,0,0
ND,cb.0l,-68.56771267596056,47.06489852880676,99.99999999998093,0,0,0
ND,cc.0l,-68.44217545079272,47.03911226307283,99.99999999994277,0,0,0
ND,cd.0l,-68.31673711384286,47.01321381598222,99.99999999998093,0,0,0
ND,ce.0l,-68.19139798488436,46.987203343211974,100.00000000001907,0,0,0
ND,cf.0l,-68.06615838180447,46.961081000691806,99.99999999998093,0,0,0
ND,cg.0l,-67.94101862060302,46.93484694459875,99.9999999999466,0,0,0
ND,ch.0l,-67.83666172507905,46.90920221238455,68.04721842307472,0,0,0
ND,c4.0k,-69.36971472496937,47.302774303460836,14.435300019382478,0,0,0
ND,c5.0k,-69.28653153092314,47.30410868349755,99.9197766615008,0,0,0
ND,c6.0k,-69.16029019417086,47.279001243647414,100.00000000005723,0,0,0
ND,c7.0k,-69.05668022957725,47.244935683681206,56.97658821256876,0,0,0
ND,c8.0k,-68.93731942696967,47.19837588097886,18.587664128287194,0,0,0
ND,c9.0k,-68.77416937061,47.189896272979766,67.92095178447485,0,0,0
ND,ca.0k,-68.65615735777996,47.177267888415486,100.00000000005723,0,0,0
ND,cb.0k,-68.53036988664367,47.151552620606054,100.00000000001907,0,0,0
ND,cc.0k,-68.40468136229198,47.125724892911805,99.99999999998093,0,0,0
ND,cd.0k,-68.27909210721059,47.0997848616559,100.00000000001907,0,0,0
ND,ce.0k,-68.15360244198904,47.07373268341922,100.0000000000534,0,0,0
ND,cf.0k,-68.02821268531956,47.047568515035074,100.00000000001907,0,0,0
ND,cg.0k,-67.90292315399563,47.0212925135841,99.99999999998093,0,0,0
ND,ch.0k,-67.81889886577198,46.99673200941056,36.35518194686508,0,0,0
ND,c5.0j,-69.24039091029496,47.386158902932124,81.90855589958215,0,0,0
ND,c6.0j,-69.12361228091955,47.36587653704189,100.00000000001526,0,0,0
ND,c7.0j,-69.05422276721113,47.34106396035512,14.275287348350524,0,0,0
ND,c9.0j,-68.70446984940155,47.23808498696399,0.795777893371582,0,0,0
ND,ca.0j,-68.6015156476155,47.24286731889095,40.42579462843397,0,0,0
ND,cb.0j,-68.49262753515603,47.2378495401553,99.28116435532198,0,0,0
ND,cc.0j,-68.36708800420493,47.212352074548505,99.99999999994277,0,0,0
ND,cd.0j,-68.24134751040216,47.18637025712719,99.99999999998093,0,0,0
ND,ce.0j,-68.1157069902252,47.160276171094225,100.00000000001907,0,0,0
ND,cf.0j,-67.99254268270894,47.133123679589616,96.51198428061333,0,0,0
ND,cg.0j,-67.88454988789798,47.08901520908451,46.42820760545875,0,0,0
ND,ch.0j,-67.80649537418924,47.05959500030033,4.259646666970298,0,0,0
ND,c5.0i,-69.20049481972738,47.44130044027598,17.201765962674617,0,0,0
ND,c6.0i,-69.10235342196268,47.41949230615655,22.4118115185982,0,0,0
ND,c7.0i,-69.03796618871196,47.39937217367074,0.353667898049355,0,0,0
ND,cb.0i,-68.45249542590713,47.28415435824224,10.150197922695458,0,0,0
ND,cc.0i,-68.32711228453593,47.298309064535005,96.03619529980767,0,0,0
ND,cd.0i,-68.20469938464011,47.272476765216624,98.30605061602444,0,0,0
ND,ce.0i,-68.09038661637473,47.23523948582714,67.35264894414105,0,0,0
ND,cf.0i,-67.9914535371078,47.19631013405453,19.66172122960782,0,0,0
ND,cc.0h,-68.28397974364256,47.34804327309929,17.26327342142403,0,0,0
ND,cd.0h,-68.20704940392356,47.32957772380049,11.375490522520959,0,0,0
